512,10000
351,345
473,389
351,345
89,95
306,351
345,351
51,19
261,351
95,89
223,178
89,95
89,95
89,50
178,217
306,261
389,479
217,223
473,479
223,178
133,223
178,223
351,345
479,473
133,223
89,95
350,257
89,95
389,434
351,345
178,223
261,303
351,306
223,217
223,217
50,89
434,389
223,133
89,5
79,41
434,479
95,25
217,168
351,306
362,351
217,223
95,89
345,351
95,5
473,412
50,95
345,351
261,351
479,434
89,95
217,223
306,351
5,95
473,479
178,133
473,479
351,345
178,223
479,434
261,363
473,479
473,402
389,431
178,133
351,306
89,5
95,14
479,473
389,473
217,178
473,434
133,223
133,223
95,89
217,178
261,345
178,223
473,479
217,223
89,95
434,410
5,89
351,261
15,83
133,217
351,306
217,133
5,89
217,170
473,479
381,326
217,223
351,345
345,306
89,5
448,462
389,457
473,479
345,261
89,95
223,217
223,217
434,473
50,95
217,223
351,345
217,223
473,459
178,223
261,329
345,351
434,473
5,95
217,223
345,261
227,157
223,133
479,473
434,479
434,473
5,73
345,280
89,95
351,345
89,95
345,261
223,133
261,306
473,479
89,50
351,306
351,345
479,473
306,345
261,303
351,345
352,280
345,351
217,223
5,89
434,389
223,217
217,223
351,270
434,479
345,351
83,14
389,473
345,351
125,79
95,50
178,217
95,5
389,479
178,223
50,89
479,389
95,50
473,479
351,357
228,142
89,95
223,178
50,5
95,5
95,50
345,351
223,217
223,217
479,389
223,217
434,473
306,351
100,119
479,434
261,351
434,479
234,133
50,5
345,351
133,217
50,95
434,479
479,473
479,389
261,329
95,89
473,479
345,261
89,95
133,223
479,473
217,178
473,479
50,95
351,306
345,351
50,95
345,351
50,89
83,106
479,473
95,23
351,372
473,479
5,89
426,435
261,345
95,89
89,95
345,351
223,133
5,95
479,477
64,13
345,303
217,223
306,345
479,473
351,306
192,211
95,89
178,243
473,434
217,223
95,83
50,79
345,351
473,479
223,219
345,351
473,479
89,95
5,73
5,95
345,306
95,5
306,351
306,311
351,345
479,434
89,95
473,479
133,202
479,473
297,306
261,351
374,321
473,479
479,473
50,5
133,217
261,371
434,479
83,14
389,434
306,351
217,223
89,95
434,400
133,223
89,95
479,389
479,434
89,50
95,5
89,5
306,353
5,89
95,89
479,473
479,434
351,270
217,178
178,133
434,407
223,217
89,41
473,434
133,222
261,306
473,479
5,95
261,303
434,473
50,95
89,50
42,51
479,467
479,473
217,223
479,434
223,217
401,473
95,89
306,351
351,345
50,95
95,89
178,223
345,351
345,351
178,223
223,217
95,89
95,50
133,217
95,5
5,89
89,50
133,217
261,306
261,351
261,351
223,217
276,320
5,73
50,38
223,217
95,50
217,223
133,217
389,479
473,479
217,178
178,223
89,5
95,89
89,95
434,479
261,351
89,68
345,261
50,95
389,473
217,223
89,95
389,431
5,110
345,261
345,306
178,221
351,345
306,345
133,217
479,473
351,345
389,457
178,217
479,389
50,109
50,95
345,306
95,50
473,479
425,452
95,89
261,345
261,329
95,5
121,5
95,23
217,210
345,306
133,178
261,345
261,351
217,223
389,473
306,342
306,351
178,223
217,178
261,351
253,193
345,351
178,223
473,479
89,95
217,223
473,390
178,223
5,95
473,384
89,5
479,473
473,479
389,473
389,414
50,95
473,389
261,303
479,473
389,479
217,223
261,345
261,351
345,344
345,351
273,312
50,95
89,95
96,5
133,223
345,351
451,473
89,95
434,389
434,389
298,307
89,95
143,207
345,261
473,479
351,261
89,95
89,84
223,217
89,5
345,351
389,479
479,389
99,48
306,351
89,95
479,458
178,211
306,278
473,479
50,95
473,479
351,306
178,223
217,223
337,298
434,448
133,223
261,306
223,217
95,89
389,473
89,95
389,479
473,479
253,168
473,389
351,306
5,95
5,47
479,389
306,351
223,178
389,479
261,329
351,261
223,217
133,217
5,50
473,479
261,345
345,261
473,479
217,178
345,261
473,479
217,223
13,64
217,223
217,133
217,223
223,178
50,95
434,479
434,473
473,479
389,479
95,89
5,50
479,473
389,473
89,5
479,473
480,470
5,95
473,449
345,261
95,89
89,95
345,351
223,217
178,193
389,479
223,217
223,178
261,345
320,356
306,345
217,223
89,50
345,351
89,5
95,89
479,473
178,223
363,345
89,95
381,351
389,434
479,434
5,95
351,261
217,178
217,223
133,217
479,473
217,223
95,14
479,473
99,89
217,251
89,95
223,179
133,223
473,389
389,473
241,186
50,127
223,133
223,151
133,217
306,351
473,479
306,351
133,175
223,178
261,306
351,306
351,345
261,351
306,351
404,448
479,434
261,351
217,140
389,479
351,261
133,217
217,223
133,178
50,95
133,178
261,351
217,133
473,434
479,493
133,223
217,178
473,457
473,479
261,306
505,511
5,47
479,473
217,223
345,306
345,261
345,351
345,351
95,89
351,345
58,75
345,306
351,306
50,5
162,239
217,223
376,298
306,351
5,77
133,223
306,351
473,434
89,5
479,398
351,270
191,224
50,5
217,133
345,306
307,379
95,5
95,89
217,133
351,279
351,378
95,14
336,306
306,261
133,223
133,223
178,211
119,99
5,95
389,434
178,225
434,479
473,434
50,120
434,479
479,389
479,463
473,479
50,5
5,95
345,259
389,434
5,95
89,95
479,473
473,479
50,95
306,345
473,479
261,306
389,434
50,95
182,224
133,204
306,351
306,351
89,5
345,351
95,5
30,95
227,208
345,306
50,5
473,434
473,479
479,389
261,351
95,89
337,298
20,64
89,95
133,217
207,143
217,223
345,351
345,351
307,304
345,351
133,178
217,223
223,178
473,479
178,133
306,351
473,479
133,217
473,479
133,157
479,389
434,389
15,79
217,223
261,329
89,95
217,133
307,312
473,479
434,479
434,479
473,479
5,50
351,306
95,50
479,473
479,434
217,133
375,264
479,473
306,351
50,95
479,473
261,351
261,351
434,479
89,95
217,148
223,142
479,398
351,345
351,345
434,479
95,50
5,95
473,434
389,431
178,133
89,50
5,89
95,89
345,351
133,217
473,389
306,370
89,95
95,5
133,223
217,223
389,479
473,479
89,30
89,56
89,95
479,407
261,375
473,479
179,154
5,50
473,479
50,89
89,95
416,458
473,479
133,178
345,261
434,473
473,434
389,502
89,45
479,473
133,223
5,50
351,345
434,389
217,223
223,178
217,223
41,2
345,351
345,351
389,479
261,303
217,178
217,223
479,467
95,5
178,235
473,434
223,217
133,217
5,89
473,479
473,479
261,351
217,133
306,261
223,217
434,473
345,351
434,479
178,133
217,223
178,217
95,14
178,223
64,70
95,5
5,95
479,473
217,178
89,97
389,479
89,95
345,351
191,248
479,389
50,5
345,351
261,351
434,473
473,479
434,389
178,211
261,306
389,434
404,497
389,473
345,351
178,133
217,178
473,479
345,351
351,345
178,223
95,50
223,217
306,351
178,133
95,68
473,479
217,223
50,95
223,148
178,217
473,466
5,47
356,375
89,95
223,178
306,351
178,223
133,201
223,133
5,95
178,203
351,306
345,351
133,223
178,223
178,217
389,431
479,473
351,261
217,223
306,351
133,223
246,223
345,351
351,306
95,5
217,178
223,133
473,479
89,95
306,351
95,97
351,306
271,339
351,345
306,351
351,306
5,50
89,50
95,5
178,133
95,89
273,351
217,223
473,434
95,5
133,223
345,261
223,133
217,223
425,407
306,279
473,434
479,473
133,223
64,99
89,5
389,465
389,507
217,251
178,133
79,54
389,434
351,306
95,14
178,246
95,89
178,223
5,95
50,14
133,223
306,351
261,306
434,479
89,5
345,351
473,479
223,217
89,95
479,473
351,345
95,50
434,479
223,217
351,281
261,351
306,351
217,133
261,351
217,223
389,479
95,5
345,306
217,223
306,351
89,95
479,389
89,95
5,95
217,133
95,89
473,479
261,351
351,345
50,95
389,407
223,217
479,473
389,479
473,479
479,434
95,89
5,95
133,217
50,95
89,50
133,217
473,389
351,306
479,434
89,95
286,306
50,98
89,95
5,95
95,23
170,226
182,173
351,345
217,223
306,261
50,95
479,473
434,479
178,223
261,351
89,50
261,351
479,389
178,133
217,182
381,295
473,479
89,50
223,133
345,261
217,223
468,479
434,479
42,51
50,95
351,261
244,133
5,95
473,479
5,95
351,345
261,304
261,345
5,50
89,95
89,95
217,178
261,345
261,306
434,445
95,89
345,351
345,351
217,223
178,223
50,89
178,223
479,389
345,372
351,345
133,217
133,217
479,389
89,50
178,133
89,95
351,345
223,133
5,50
50,5
50,95
434,423
133,217
351,261
479,473
306,261
89,95
50,88
479,473
223,178
473,479
50,95
306,261
223,178
434,479
223,178
178,217
178,223
389,473
89,95
473,457
217,178
133,175
345,351
223,210
133,175
509,410
479,473
345,261
434,466
89,95
401,504
473,479
217,223
178,212
351,261
473,434
133,201
351,345
5,89
306,261
5,50
50,5
5,47
381,336
89,5
217,178
479,389
351,306
113,58
89,5
223,147
223,142
95,89
261,329
95,89
479,398
473,479
89,5
50,5
261,351
89,95
223,217
345,351
434,389
351,261
5,89
89,95
261,345
306,351
448,393
306,351
89,95
89,50
473,479
467,434
50,5
182,160
303,378
89,95
5,50
50,79
479,398
178,223
389,397
389,479
389,479
223,133
95,5
351,345
89,95
54,81
261,351
473,457
89,5
479,473
261,351
50,11
133,217
133,223
306,345
95,5
345,351
5,79
217,223
389,479
179,158
223,217
307,304
178,223
306,351
351,354
217,178
306,351
89,50
389,479
228,247
95,89
50,77
434,479
89,32
379,381
355,334
479,434
89,95
5,95
89,14
5,89
473,479
178,223
5,50
479,473
217,223
89,95
473,434
89,50
217,223
95,50
261,345
345,351
345,261
89,5
178,219
473,434
261,351
217,223
473,389
434,479
89,95
17,111
306,351
222,174
133,178
324,271
306,351
479,389
5,95
95,50
389,473
133,217
217,178
133,223
434,473
228,142
261,351
351,279
434,479
133,223
133,221
473,503
145,223
261,345
351,306
217,223
217,223
473,434
5,95
178,223
217,223
473,479
148,192
50,123
223,133
276,320
473,479
261,351
351,261
399,418
223,217
306,351
351,345
95,71
261,351
193,242
434,473
479,389
217,133
320,339
389,473
89,109
133,223
345,306
133,217
178,217
479,473
479,473
351,306
261,345
5,50
261,306
479,398
95,56
217,223
133,223
217,223
95,5
89,95
217,223
345,306
345,351
345,351
389,473
5,89
473,434
434,473
89,50
5,89
473,389
217,223
502,449
249,173
89,5
5,89
479,473
473,479
223,178
217,142
389,434
479,389
369,307
223,178
50,83
95,89
351,279
89,5
217,223
5,20
178,251
345,261
314,333
306,381
345,306
473,389
217,133
95,89
389,473
351,345
89,78
351,261
389,434
133,217
261,351
351,345
15,34
217,133
50,89
479,473
473,389
389,434
345,306
261,351
351,345
95,89
434,389
223,217
133,223
5,14
223,217
345,306
95,50
133,223
99,46
473,479
307,356
133,185
479,455
133,217
261,287
89,5
479,389
217,178
178,223
89,95
223,133
223,178
389,434
133,217
389,479
223,133
217,238
261,345
389,473
434,479
479,473
50,95
247,251
261,345
479,473
89,95
223,178
434,479
217,178
50,83
473,479
50,89
479,473
473,479
95,56
95,5
479,389
217,222
473,479
133,138
217,223
89,50
133,223
50,89
89,95
133,175
356,375
89,95
473,479
5,89
345,306
223,217
261,351
377,262
389,434
434,479
306,261
381,266
5,50
223,217
351,261
133,223
217,178
217,223
223,217
178,223
434,508
178,133
217,223
306,261
89,5
178,133
351,345
223,133
261,345
95,89
95,5
479,389
95,50
223,217
95,5
389,463
89,95
261,345
351,306
89,50
234,226
479,434
50,95
306,351
223,145
473,479
351,273
217,223
223,217
345,306
95,23
479,473
5,95
5,50
351,345
261,351
89,95
178,133
399,467
479,389
306,351
434,429
473,479
479,389
345,351
89,50
351,306
5,89
269,363
351,345
345,351
50,95
217,223
192,209
375,356
89,50
434,479
175,217
89,95
351,345
95,14
5,95
89,95
95,50
217,223
434,423
95,5
351,345
473,434
217,133
389,434
5,95
479,473
261,351
434,466
89,95
497,442
434,410
345,306
5,89
5,47
5,47
50,95
217,133
261,351
479,508
345,351
345,351
95,89
479,473
351,306
50,95
345,261
261,329
217,223
351,345
306,351
133,201
5,56
50,89
261,329
479,394
479,473
95,5
389,473
479,434
261,351
351,306
345,351
50,44
223,217
223,178
401,509
178,133
473,460
89,5
351,306
261,345
217,133
345,306
217,223
261,345
473,479
473,479
479,473
345,351
502,426
473,389
434,389
320,371
351,372
5,20
133,217
389,473
95,89
95,50
473,479
178,133
351,261
89,95
95,79
479,473
306,351
217,176
306,261
5,50
448,467
473,479
479,389
345,351
143,162
95,23
89,5
143,207
223,146
345,351
95,89
223,133
467,490
178,223
351,273
89,95
95,89
223,217
345,351
479,473
351,306
345,351
169,207
351,261
217,133
473,479
217,253
41,20
50,95
217,223
100,14
95,89
68,15
345,261
133,245
95,89
351,261
5,50
5,95
478,473
89,40
217,223
153,234
479,473
261,351
63,96
261,282
389,473
306,351
89,50
118,42
178,223
473,479
473,389
133,178
351,345
473,434
95,89
351,261
434,496
351,345
389,473
479,473
178,223
5,95
5,89
351,306
5,95
217,223
345,351
389,473
345,351
50,95
261,351
217,207
425,509
95,5
401,470
434,479
211,224
178,223
95,5
211,234
473,396
50,28
50,54
351,277
170,226
133,217
479,473
133,223
95,93
217,223
473,479
306,261
473,479
5,47
178,168
473,479
217,223
434,389
95,89
133,223
261,351
261,345
345,351
306,351
217,178
389,479
479,398
351,270
89,95
217,223
351,306
223,217
345,351
345,351
95,50
50,5
5,95
473,434
5,84
473,479
351,345
345,351
434,479
133,223
217,223
223,178
351,261
217,178
223,151
133,175
5,50
261,351
217,178
133,223
479,473
133,178
133,223
217,133
95,50
345,351
479,398
5,30
389,431
345,357
389,473
50,93
497,432
178,223
345,368
95,89
89,95
351,306
473,479
434,470
345,351
89,95
178,141
345,351
96,83
261,351
95,89
217,223
223,217
5,89
89,95
95,50
479,473
351,312
447,504
306,345
473,479
223,178
133,217
217,133
389,473
217,223
306,351
50,52
89,95
95,5
479,407
223,178
480,388
95,5
95,89
479,389
133,178
50,95
261,306
223,217
434,473
217,133
217,178
217,178
222,237
473,479
222,225
479,473
389,475
473,479
95,50
95,5
223,217
217,223
89,95
217,223
238,223
133,217
89,50
5,95
434,479
5,89
479,389
89,95
5,39
261,351
351,345
345,351
89,45
133,173
170,246
133,223
473,434
89,95
345,261
479,473
223,217
345,351
217,178
95,50
306,345
99,3
89,95
473,479
351,345
217,223
351,306
89,23
389,434
89,95
5,34
306,345
223,217
5,95
261,351
217,133
261,351
133,223
5,47
418,398
169,202
223,245
217,223
389,473
5,73
431,482
50,95
473,479
473,434
223,178
434,479
89,95
479,434
222,246
89,5
389,479
306,351
89,95
261,345
95,5
217,223
89,95
133,223
217,223
345,351
307,289
345,351
434,479
133,223
89,95
223,217
178,253
5,50
479,473
89,5
351,345
434,473
351,345
261,306
351,345
306,351
345,351
351,345
217,223
133,223
133,223
223,217
389,434
351,345
217,133
95,5
133,178
306,297
133,217
345,351
50,41
178,223
320,339
223,217
345,261
473,479
95,42
306,351
217,223
133,175
95,46
121,50
223,251
125,98
223,199
217,223
473,389
178,223
434,479
307,363
351,306
389,416
479,389
95,89
223,178
178,223
89,95
217,223
217,210
479,434
89,71
217,223
479,398
5,89
223,220
50,95
434,484
50,5
479,473
473,389
217,223
89,95
50,5
178,217
351,345
473,479
434,479
261,351
5,89
479,473
345,351
306,351
345,351
50,5
133,223
89,50
345,306
133,178
261,351
89,95
89,5
351,261
95,50
473,389
434,479
241,217
473,434
261,351
50,65
5,50
389,434
217,133
50,95
178,217
473,479
261,345
95,5
473,434
306,261
261,351
89,95
351,345
95,89
473,434
133,217
261,345
345,351
351,261
479,434
351,345
223,178
345,351
217,223
95,89
211,142
89,50
310,295
89,5
479,473
473,434
351,345
223,217
473,479
261,345
196,143
351,261
223,133
179,133
223,206
178,133
345,306
95,50
223,217
379,276
5,50
217,223
505,404
223,217
54,31
473,389
50,95
50,89
261,303
473,434
89,50
479,434
192,154
351,379
473,434
479,473
54,41
351,345
89,95
351,331
5,73
249,137
89,95
95,80
178,223
133,223
351,261
345,276
473,434
95,5
473,479
50,95
133,217
5,95
434,479
479,407
89,95
133,175
345,351
223,217
95,89
473,479
335,352
389,431
50,95
223,133
434,389
217,170
389,434
95,5
463,480
223,217
192,230
502,397
351,279
133,223
50,5
479,389
473,479
345,351
389,479
351,345
434,389
217,223
50,60
178,223
50,95
223,217
473,434
434,479
50,89
345,351
217,178
89,0
223,217
473,434
345,372
345,261
434,429
5,50
89,95
133,178
95,50
89,92
89,95
261,285
50,95
62,50
434,456
95,5
473,479
95,89
223,178
345,261
345,306
223,217
5,95
345,261
306,345
434,479
479,398
479,434
306,351
50,5
217,223
434,479
223,217
217,223
434,397
217,223
463,467
479,398
345,306
351,306
345,351
223,217
89,95
389,479
351,261
345,351
389,473
473,434
50,95
211,207
223,217
89,95
345,351
479,473
473,479
5,47
389,479
389,473
351,345
434,479
473,479
345,306
217,223
306,261
5,95
217,221
351,345
306,351
389,434
89,95
351,261
223,151
479,389
50,89
217,178
83,14
389,507
217,178
95,50
217,213
5,95
217,223
178,133
345,351
473,434
133,136
345,261
89,95
345,351
217,178
217,223
261,351
473,434
261,351
89,95
223,178
50,95
434,479
389,434
223,217
89,80
351,345
178,217
217,223
434,479
95,89
479,434
345,351
261,306
389,473
95,50
217,223
95,5
223,178
306,351
50,89
479,447
133,178
389,479
345,351
479,398
133,223
14,95
479,478
351,261
178,223
133,217
50,95
434,447
434,479
345,351
473,479
345,261
223,217
50,89
223,217
479,389
178,217
89,51
178,146
351,306
479,473
133,217
473,389
148,249
95,5
5,93
345,306
389,473
217,178
133,178
5,95
95,5
434,479
473,479
473,434
50,95
479,473
306,284
89,95
261,345
223,133
345,306
217,223
50,117
178,223
5,89
178,223
217,223
95,89
261,345
133,178
389,473
95,89
473,479
479,473
223,253
223,178
473,479
351,261
473,434
434,432
479,434
479,464
351,261
119,20
473,479
89,95
479,407
345,351
351,345
178,223
89,95
434,473
5,47
178,217
345,261
345,261
261,306
50,89
50,59
133,223
178,217
217,133
306,351
473,479
89,95
473,483
217,223
389,434
306,284
473,479
217,178
89,5
261,330
351,349
145,226
223,217
95,50
17,60
351,261
434,479
217,223
434,479
345,261
306,345
473,479
217,223
389,479
223,178
261,345
95,50
473,486
89,95
351,335
479,473
452,399
100,119
434,473
153,133
64,74
133,223
306,351
306,351
217,133
178,223
351,261
345,351
178,217
298,337
351,306
345,306
95,50
434,479
479,407
95,50
178,223
473,479
50,2
351,279
479,389
50,95
434,473
223,133
345,306
389,431
223,178
5,89
306,351
473,479
178,223
95,50
425,452
89,50
223,217
95,23
345,351
223,151
473,479
434,452
473,479
434,479
473,479
261,351
261,306
198,170
352,288
473,479
473,479
399,467
95,89
95,5
389,479
89,95
178,223
389,479
306,351
345,351
345,261
473,434
223,178
217,133
351,261
50,121
5,95
178,223
479,434
345,261
479,473
217,178
434,479
434,473
261,345
89,67
310,315
41,73
473,479
217,178
351,345
223,217
133,148
133,223
480,478
89,95
50,5
345,351
326,298
95,14
351,345
89,5
217,223
473,389
89,95
217,223
479,507
95,89
345,306
5,95
389,434
89,50
96,78
223,217
223,178
5,89
261,351
473,434
306,261
50,5
13,107
389,479
217,223
389,479
50,95
261,345
473,434
345,351
345,306
50,95
178,223
401,465
369,314
473,479
261,345
133,128
351,261
89,95
42,81
473,479
223,151
261,351
41,70
345,351
178,223
473,479
89,50
89,95
479,389
345,261
389,479
479,434
261,345
133,223
434,495
217,223
351,345
95,50
89,5
217,133
345,351
95,50
473,498
345,261
217,223
223,217
345,261
306,351
223,217
473,479
281,362
217,223
261,306
5,64
133,223
246,239
389,434
473,434
89,50
389,426
351,306
479,473
434,479
89,5
473,434
89,50
95,89
473,479
89,68
89,95
95,14
133,145
217,223
178,142
351,345
223,217
434,473
89,95
473,479
95,123
261,353
223,178
306,327
95,5
345,306
473,479
351,306
351,261
479,473
89,5
217,203
434,479
95,89
261,306
389,479
389,434
389,479
351,345
133,223
223,217
438,478
217,223
95,89
479,398
306,351
217,223
473,479
351,279
223,217
142,223
89,95
345,351
217,133
95,5
389,434
179,204
473,479
345,351
314,345
502,426
473,434
95,50
473,479
133,223
306,351
95,89
50,89
5,95
95,50
89,99
223,217
434,479
178,223
217,191
351,306
339,362
261,351
473,479
5,89
345,351
345,351
351,312
473,479
50,95
473,479
95,50
351,345
345,351
133,178
261,351
261,332
133,217
306,351
5,95
434,479
434,479
261,351
351,279
473,434
377,352
473,479
434,479
389,479
261,329
133,217
5,89
217,223
434,479
89,50
95,14
473,434
133,223
351,345
261,351
96,120
345,351
95,89
133,217
306,351
223,178
389,431
349,261
223,142
351,270
473,414
351,341
217,223
95,50
473,479
389,479
217,178
473,463
5,89
89,95
374,321
261,306
473,434
479,389
89,50
479,389
178,217
74,99
223,217
133,223
89,95
94,20
89,95
5,95
351,306
351,261
178,171
473,479
217,223
473,434
178,217
133,223
473,479
178,223
5,95
351,310
133,217
217,178
473,389
479,473
351,306
473,479
479,389
473,479
473,479
473,479
389,479
479,473
261,378
351,306
50,56
133,223
261,351
178,223
351,345
217,178
479,389
306,351
351,345
217,223
5,89
133,243
345,351
261,351
345,351
345,351
479,473
306,351
473,479
20,64
133,217
89,95
345,306
473,389
473,479
434,394
178,223
306,351
479,473
345,351
5,95
217,223
321,351
178,133
345,306
217,133
133,223
133,217
434,473
261,281
133,217
217,223
479,398
95,5
345,356
89,95
261,351
261,306
89,95
351,345
50,95
217,178
95,50
95,5
95,50
345,351
223,142
345,306
306,351
434,479
473,434
217,223
223,217
473,479
473,479
41,22
89,95
473,479
223,217
178,217
217,223
345,351
306,351
178,217
5,50
178,223
89,95
473,389
223,178
226,145
351,261
389,479
473,479
479,473
509,397
339,362
178,223
223,133
345,261
345,351
473,479
95,89
50,95
223,217
306,351
345,306
179,191
100,119
89,95
351,261
351,306
95,89
133,217
217,223
51,63
479,389
95,89
50,5
473,479
473,507
178,133
217,178
479,434
473,479
389,473
178,139
389,473
223,178
351,261
351,345
479,468
261,351
473,389
89,95
94,55
133,178
223,217
345,319
434,473
479,473
133,211
5,50
178,223
50,95
178,223
89,95
223,178
434,479
89,5
345,306
306,351
223,133
479,473
306,351
217,223
306,345
389,473
345,351
235,141
331,345
50,47
306,351
133,217
345,261
217,223
95,5
473,479
473,479
89,95
290,321
217,178
345,261
217,223
95,50
223,251
479,473
95,14
351,306
95,5
178,223
178,223
178,168
217,223
261,256
345,261
133,223
351,345
306,351
89,95
261,333
473,479
479,389
133,223
261,351
306,351
50,88
345,351
434,479
223,217
473,434
133,223
497,442
133,223
223,178
95,89
310,295
89,5
434,479
473,479
178,223
479,473
89,50
5,89
133,223
95,89
389,473
223,178
223,133
434,479
217,223
178,223
89,95
178,133
133,245
306,365
389,479
95,89
351,306
434,479
389,434
5,50
95,50
133,201
473,479
50,95
133,207
89,95
434,479
5,50
389,433
50,95
389,473
95,89
320,360
217,223
95,50
473,479
217,178
178,145
217,182
178,223
50,107
351,261
178,223
223,217
351,306
95,89
223,178
351,306
345,337
345,351
95,5
389,502
5,115
306,351
89,95
377,261
345,379
217,223
89,50
261,306
95,89
351,261
497,442
261,351
133,223
5,83
133,223
