128,10000
89,95
5,73
95,23
50,30
41,75
5,95
5,95
5,47
89,50
50,95
50,5
89,95
5,95
95,5
50,95
50,5
17,55
50,95
5,50
95,5
89,50
50,5
89,119
95,50
89,95
125,109
5,95
50,95
89,95
95,89
54,63
50,5
5,89
89,95
89,95
95,5
5,95
50,5
95,5
99,121
58,75
125,98
5,95
89,50
50,89
5,57
95,30
50,95
95,50
79,83
89,94
5,95
54,50
95,89
45,50
89,50
5,95
94,50
5,89
89,16
51,100
95,50
95,14
5,89
50,95
95,50
95,89
95,89
54,83
100,119
95,5
89,75
89,95
5,73
5,95
5,95
5,95
95,89
41,63
89,5
89,5
95,23
89,95
95,89
95,50
89,95
50,95
50,95
123,79
95,50
5,73
50,89
95,50
61,50
50,83
95,50
89,95
50,95
89,95
50,5
95,23
95,50
89,95
89,50
95,50
5,89
50,95
5,95
89,95
89,95
89,95
89,95
95,123
89,50
95,81
95,89
50,95
95,50
20,8
5,95
5,89
89,50
89,95
95,50
89,83
5,73
68,15
95,23
89,50
89,95
50,95
95,30
5,73
89,50
5,95
113,58
89,20
95,25
50,95
50,95
5,95
89,95
89,50
95,89
95,50
89,92
50,20
50,95
5,50
5,95
50,89
89,95
89,95
95,5
89,95
5,89
89,5
50,95
95,14
54,83
95,123
89,50
95,89
95,50
5,50
20,8
95,8
50,16
95,5
5,95
89,95
95,89
95,5
89,95
41,114
89,5
89,95
89,95
5,95
100,14
89,95
5,58
50,26
50,5
5,46
89,95
89,95
13,79
54,83
50,17
5,95
89,95
5,89
89,50
89,95
95,89
89,95
50,89
89,95
89,95
89,95
89,95
95,50
95,5
89,44
89,50
89,50
95,5
89,95
95,125
50,95
5,23
5,95
95,89
8,64
89,95
95,92
95,89
95,5
95,89
50,14
89,50
50,95
89,95
50,89
50,95
5,95
95,5
50,95
89,95
5,89
95,1
50,5
50,95
95,50
50,5
89,95
94,42
50,95
89,95
50,89
5,95
89,95
50,95
5,95
89,83
50,95
95,23
5,95
50,95
5,95
95,50
89,50
89,95
5,112
50,30
63,120
89,95
89,95
5,89
95,50
95,89
95,89
94,113
5,89
89,95
95,89
89,50
95,5
50,95
95,89
95,89
50,5
89,95
89,50
95,50
50,95
89,92
41,43
5,47
95,73
95,89
89,95
5,95
89,50
5,89
95,50
50,89
89,5
89,95
95,89
50,95
95,5
54,77
89,95
89,5
95,89
89,95
89,95
50,5
5,50
17,124
89,95
50,84
5,95
89,95
96,17
95,5
50,5
89,102
95,66
95,89
89,5
95,89
95,89
50,17
89,95
41,31
95,89
50,95
5,89
89,95
95,5
89,95
95,89
36,96
89,28
5,95
5,50
95,89
89,95
50,95
89,95
95,14
89,50
50,89
50,95
20,8
50,89
5,95
68,15
50,3
17,80
65,117
89,95
50,5
89,95
50,63
95,50
41,6
95,89
95,89
5,95
5,47
89,79
89,5
5,125
5,50
50,95
50,95
95,5
50,95
68,41
95,14
89,50
5,95
89,5
89,95
95,89
95,50
89,3
89,50
89,95
50,95
42,81
89,95
89,95
95,89
5,89
17,7
95,50
89,95
95,89
89,95
95,50
89,95
89,95
89,95
50,89
50,95
95,89
89,13
113,58
89,95
89,95
89,94
100,54
50,95
95,50
89,102
17,33
95,23
51,55
95,99
50,89
5,89
95,89
5,113
39,50
89,95
89,50
89,5
89,95
89,5
125,97
89,95
95,5
89,122
89,18
89,50
89,95
89,95
89,95
95,5
